1.700000000000000000e+01;7.162160339355468750e+02;7.596686096191406250e+02;2.898189582824707031e+02;3.891900901794433594e+02;5.700426697731018066e-01
1.700000000000000000e+01;4.352995605468750000e+02;4.642715148925781250e+02;1.631375312805175781e+02;2.421779823303222656e+02;5.437647700309753418e-01
1.800000000000000000e+01;7.385482635498046875e+02;7.676151580810546875e+02;2.806820411682128906e+02;3.886146125793457031e+02;5.692669153213500977e-01
1.800000000000000000e+01;4.678014678955078125e+02;5.069364166259765625e+02;2.369251956939697266e+02;3.176632575988769531e+02;5.330290794372558594e-01
1.800000000000000000e+01;7.091774139404296875e+02;7.426229095458984375e+02;2.944845085144042969e+02;3.852695503234863281e+02;5.235982537269592285e-01
1.900000000000000000e+01;7.070893707275390625e+02;7.390707550048828125e+02;2.826553230285644531e+02;3.739707984924316406e+02;5.690928101539611816e-01
1.900000000000000000e+01;4.596778106689453125e+02;4.885981292724609375e+02;2.351719322204589844e+02;3.177243347167968750e+02;5.295009613037109375e-01
1.900000000000000000e+01;7.408371734619140625e+02;7.679899749755859375e+02;2.813435897827148438e+02;3.853449096679687500e+02;5.066131353378295898e-01
2.000000000000000000e+01;4.582307739257812500e+02;4.869480285644531250e+02;2.315881061553955078e+02;3.185480003356933594e+02;6.137041449546813965e-01
2.000000000000000000e+01;7.044804840087890625e+02;7.387735748291015625e+02;2.820136699676513672e+02;3.741649131774902344e+02;6.087078452110290527e-01
2.000000000000000000e+01;3.596786499023437500e+02;3.911429901123046875e+02;2.010004005432128906e+02;2.772942695617675781e+02;5.387330055236816406e-01
2.100000000000000000e+01;6.892281646728515625e+02;7.202099761962890625e+02;2.750850048065185547e+02;3.709828605651855469e+02;7.190700769424438477e-01
2.100000000000000000e+01;7.213419799804687500e+02;7.548194274902343750e+02;2.726533699035644531e+02;3.728235511779785156e+02;6.265882849693298340e-01
2.100000000000000000e+01;3.631659851074218750e+02;3.927664947509765625e+02;1.988117523193359375e+02;2.749391441345214844e+02;5.903701782226562500e-01
2.100000000000000000e+01;4.393411560058593750e+02;4.733898925781250000e+02;2.316396217346191406e+02;3.168624916076660156e+02;5.743916034698486328e-01
2.200000000000000000e+01;6.843072967529296875e+02;7.178676910400390625e+02;2.718369483947753906e+02;3.707502937316894531e+02;7.209228873252868652e-01
2.200000000000000000e+01;7.183711853027343750e+02;7.550239562988281250e+02;2.692899742126464844e+02;3.723986549377441406e+02;6.625618338584899902e-01
2.200000000000000000e+01;3.658140563964843750e+02;3.959605865478515625e+02;1.974519710540771484e+02;2.695130825042724609e+02;5.724452137947082520e-01
2.400000000000000000e+01;6.969562225341796875e+02;7.342959136962890625e+02;2.650006370544433594e+02;3.671460914611816406e+02;7.021372318267822266e-01
2.400000000000000000e+01;4.086032409667968750e+02;4.518096313476562500e+02;1.839761238098144531e+02;3.107953948974609375e+02;6.739801168441772461e-01
2.400000000000000000e+01;6.653278198242187500e+02;6.970981750488281250e+02;2.685190601348876953e+02;3.537825965881347656e+02;6.090975403785705566e-01
2.400000000000000000e+01;3.719032745361328125e+02;3.983864593505859375e+02;1.919157371520996094e+02;2.652268867492675781e+02;5.282190442085266113e-01
2.300000000000000000e+01;6.814632110595703125e+02;7.227472686767578125e+02;2.703605232238769531e+02;3.710268058776855469e+02;7.182778716087341309e-01
2.300000000000000000e+01;7.149548492431640625e+02;7.584115447998046875e+02;2.676171169281005859e+02;3.746775283813476562e+02;6.529757380485534668e-01
2.300000000000000000e+01;3.678587722778320312e+02;3.946355895996093750e+02;1.957213668823242188e+02;2.663593368530273438e+02;5.711819529533386230e-01
2.500000000000000000e+01;6.624353942871093750e+02;6.969094848632812500e+02;2.674472579956054688e+02;3.530251235961914062e+02;6.644138693809509277e-01
2.500000000000000000e+01;6.965030364990234375e+02;7.354506683349609375e+02;2.643087730407714844e+02;3.628695259094238281e+02;6.571414470672607422e-01
2.500000000000000000e+01;4.051326599121093750e+02;4.505702819824218750e+02;1.822047500610351562e+02;3.109712791442871094e+02;5.700445771217346191e-01
2.500000000000000000e+01;3.754930801391601562e+02;4.024899902343750000e+02;1.933425006866455078e+02;2.669590702056884766e+02;5.261142849922180176e-01
2.500000000000000000e+01;6.595219116210937500e+02;7.076643676757812500e+02;2.637539634704589844e+02;3.662769355773925781e+02;5.171942710876464844e-01
2.600000000000000000e+01;6.608314361572265625e+02;6.916825103759765625e+02;2.653185195922851562e+02;3.490781478881835938e+02;7.334106564521789551e-01
2.600000000000000000e+01;6.940103759765625000e+02;7.293962402343750000e+02;2.648545875549316406e+02;3.547048301696777344e+02;6.744791269302368164e-01
2.600000000000000000e+01;3.996760253906250000e+02;4.485178527832031250e+02;1.811851844787597656e+02;3.069316749572753906e+02;5.773588418960571289e-01
2.800000000000000000e+01;6.518547363281250000e+02;6.809335327148437500e+02;2.630541515350341797e+02;3.478287963867187500e+02;7.621680498123168945e-01
2.800000000000000000e+01;6.838272399902343750e+02;7.170563049316406250e+02;2.643212699890136719e+02;3.518134346008300781e+02;6.742290258407592773e-01
2.800000000000000000e+01;3.789949951171875000e+02;4.192272949218750000e+02;1.775607089996337891e+02;2.737354373931884766e+02;5.091530680656433105e-01
2.700000000000000000e+01;6.573683166503906250e+02;6.849100341796875000e+02;2.640675888061523438e+02;3.508547058105468750e+02;7.468833327293395996e-01
2.700000000000000000e+01;6.865032348632812500e+02;7.202218322753906250e+02;2.637857036590576172e+02;3.538481025695800781e+02;6.834724545478820801e-01
2.700000000000000000e+01;3.789002151489257812e+02;4.186081237792968750e+02;1.784267063140869141e+02;2.724704303741455078e+02;5.104552507400512695e-01
2.900000000000000000e+01;6.463173522949218750e+02;6.789872131347656250e+02;2.586551914215087891e+02;3.468320274353027344e+02;7.318182587623596191e-01
2.900000000000000000e+01;6.791388244628906250e+02;7.131704406738281250e+02;2.605191593170166016e+02;3.460256309509277344e+02;5.943736433982849121e-01
3.000000000000000000e+01;6.550111999511718750e+02;6.811968383789062500e+02;2.561857738494873047e+02;3.432284088134765625e+02;7.063912749290466309e-01
3.000000000000000000e+01;6.830766906738281250e+02;7.171118774414062500e+02;2.518747558593750000e+02;3.348479003906250000e+02;5.585744380950927734e-01
3.100000000000000000e+01;6.617541961669921875e+02;6.874539642333984375e+02;2.547739448547363281e+02;3.434030570983886719e+02;6.961545348167419434e-01
3.200000000000000000e+01;6.628032073974609375e+02;6.908435211181640625e+02;2.560971794128417969e+02;3.347459678649902344e+02;6.696051359176635742e-01
3.200000000000000000e+01;6.240124969482421875e+02;6.621845855712890625e+02;2.530827884674072266e+02;3.437389984130859375e+02;5.492072105407714844e-01
3.200000000000000000e+01;6.437172088623046875e+02;6.842161102294921875e+02;2.535473728179931641e+02;3.450207595825195312e+02;5.316418409347534180e-01
3.300000000000000000e+01;6.575993499755859375e+02;6.799402313232421875e+02;2.572611122131347656e+02;3.235413551330566406e+02;6.538603901863098145e-01
3.300000000000000000e+01;6.214134979248046875e+02;6.562386016845703125e+02;2.530610733032226562e+02;3.430542068481445312e+02;5.918092727661132812e-01
3.300000000000000000e+01;6.360016937255859375e+02;6.682248687744140625e+02;2.529192810058593750e+02;3.444121170043945312e+02;5.187807083129882812e-01
3.400000000000000000e+01;6.181090850830078125e+02;6.526808624267578125e+02;2.492138843536376953e+02;3.394182472229003906e+02;6.209405660629272461e-01
3.400000000000000000e+01;6.304491577148437500e+02;6.678632812500000000e+02;2.461321334838867188e+02;3.439543991088867188e+02;6.084799766540527344e-01
3.400000000000000000e+01;6.482183990478515625e+02;6.702440643310546875e+02;2.541566505432128906e+02;3.199499588012695312e+02;5.638611912727355957e-01
3.400000000000000000e+01;6.446440887451171875e+02;6.722937469482421875e+02;2.467568950653076172e+02;3.342710494995117188e+02;5.164409279823303223e-01
3.700000000000000000e+01;6.108545379638671875e+02;6.431515960693359375e+02;2.420593814849853516e+02;3.335960769653320312e+02;6.988490223884582520e-01
3.500000000000000000e+01;6.127799377441406250e+02;6.460714416503906250e+02;2.464247817993164062e+02;3.390978240966796875e+02;6.748666763305664062e-01
3.500000000000000000e+01;6.464569244384765625e+02;6.663938140869140625e+02;2.572973842620849609e+02;3.082964172363281250e+02;5.219559073448181152e-01
3.500000000000000000e+01;6.434461212158203125e+02;6.695048675537109375e+02;2.462698745727539062e+02;3.293943214416503906e+02;5.079083442687988281e-01
3.500000000000000000e+01;6.300528259277343750e+02;6.657739562988281250e+02;2.456795997619628906e+02;3.411158409118652344e+02;5.028356313705444336e-01
3.600000000000000000e+01;6.116835937500000000e+02;6.443353271484375000e+02;2.415560874938964844e+02;3.376398353576660156e+02;6.795016527175903320e-01
3.600000000000000000e+01;6.299035949707031250e+02;6.657693786621093750e+02;2.445632343292236328e+02;3.395852050781250000e+02;5.124822854995727539e-01
3.800000000000000000e+01;6.130816497802734375e+02;6.429100799560546875e+02;2.375789852142333984e+02;3.286236648559570312e+02;6.908869147300720215e-01
3.800000000000000000e+01;5.882914123535156250e+02;6.204366760253906250e+02;2.387412185668945312e+02;3.311730766296386719e+02;5.135763287544250488e-01
3.900000000000000000e+01;6.081662292480468750e+02;6.361562805175781250e+02;2.355125942230224609e+02;3.259475326538085938e+02;6.788191795349121094e-01
3.900000000000000000e+01;5.867595520019531250e+02;6.167930603027343750e+02;2.385482025146484375e+02;3.295921440124511719e+02;5.613372921943664551e-01
3.900000000000000000e+01;3.842373046875000000e+02;4.197746887207031250e+02;1.928462448120117188e+02;2.598272781372070312e+02;5.104955434799194336e-01
4.000000000000000000e+01;6.028523254394531250e+02;6.363595275878906250e+02;2.343041324615478516e+02;3.258249664306640625e+02;6.865880489349365234e-01
4.000000000000000000e+01;5.786222991943359375e+02;6.045236663818359375e+02;2.365113029479980469e+02;3.222600746154785156e+02;6.461904048919677734e-01
4.000000000000000000e+01;3.841592102050781250e+02;4.144098815917968750e+02;1.927566719055175781e+02;2.583006935119628906e+02;5.328166484832763672e-01
4.100000000000000000e+01;5.983606109619140625e+02;6.308556976318359375e+02;2.342814559936523438e+02;3.268702812194824219e+02;6.879270076751708984e-01
4.100000000000000000e+01;5.711702270507812500e+02;5.998410644531250000e+02;2.372348728179931641e+02;3.215362472534179688e+02;6.662711501121520996e-01
4.200000000000000000e+01;5.696110382080078125e+02;6.002248992919921875e+02;2.340430355072021484e+02;3.222929306030273438e+02;6.605535745620727539e-01
4.200000000000000000e+01;5.960294952392578125e+02;6.280680999755859375e+02;2.335231246948242188e+02;3.248104133605957031e+02;6.376044154167175293e-01
4.500000000000000000e+01;5.463490905761718750e+02;5.761073913574218750e+02;2.299175834655761719e+02;3.120262413024902344e+02;5.919498801231384277e-01
4.500000000000000000e+01;7.096152191162109375e+02;7.576771087646484375e+02;2.653867034912109375e+02;3.835174026489257812e+02;5.712079405784606934e-01
4.500000000000000000e+01;5.769107208251953125e+02;6.113433380126953125e+02;2.298455371856689453e+02;3.167452812194824219e+02;5.556676983833312988e-01
4.500000000000000000e+01;4.339864654541015625e+02;4.671406402587890625e+02;1.788685798645019531e+02;2.571749382019042969e+02;5.508107542991638184e-01
4.500000000000000000e+01;4.006974334716796875e+02;4.407368316650390625e+02;1.793387260437011719e+02;2.598684425354003906e+02;5.105116963386535645e-01
4.400000000000000000e+01;4.345572052001953125e+02;4.664417266845703125e+02;1.791644725799560547e+02;2.592471141815185547e+02;5.565252900123596191e-01
4.400000000000000000e+01;5.751430206298828125e+02;6.006289215087890625e+02;2.247084674835205078e+02;3.101873703002929688e+02;5.462729334831237793e-01
4.400000000000000000e+01;7.109378814697265625e+02;7.621744537353515625e+02;2.705825843811035156e+02;3.842566108703613281e+02;5.459037423133850098e-01
4.400000000000000000e+01;5.549397583007812500e+02;5.786093444824218750e+02;2.287531871795654297e+02;3.063747711181640625e+02;5.183663964271545410e-01
4.300000000000000000e+01;5.705522918701171875e+02;6.004321746826171875e+02;2.331799564361572266e+02;3.201263580322265625e+02;6.199804544448852539e-01
4.300000000000000000e+01;5.927169342041015625e+02;6.233544158935546875e+02;2.317802295684814453e+02;3.185303878784179688e+02;5.312206745147705078e-01
4.700000000000000000e+01;5.341655273437500000e+02;5.635404968261718750e+02;2.267843856811523438e+02;3.118340492248535156e+02;7.075927257537841797e-01
4.700000000000000000e+01;7.018377227783203125e+02;7.454354095458984375e+02;2.679949607849121094e+02;3.766531105041503906e+02;6.064081788063049316e-01
4.700000000000000000e+01;5.780267944335937500e+02;6.085335388183593750e+02;2.238396549224853516e+02;3.112196044921875000e+02;5.445274710655212402e-01
4.700000000000000000e+01;4.368144378662109375e+02;4.692829742431640625e+02;1.781665191650390625e+02;2.535100708007812500e+02;5.151425600051879883e-01
4.600000000000000000e+01;5.417880706787109375e+02;5.733741302490234375e+02;2.272281131744384766e+02;3.138822784423828125e+02;6.548491716384887695e-01
4.600000000000000000e+01;5.782440948486328125e+02;6.100990447998046875e+02;2.238837203979492188e+02;3.133636207580566406e+02;5.717345476150512695e-01
4.600000000000000000e+01;4.350966796875000000e+02;4.677279052734375000e+02;1.781378002166748047e+02;2.550566196441650391e+02;5.378358364105224609e-01
4.600000000000000000e+01;7.072232666015625000e+02;7.595391540527343750e+02;2.639474258422851562e+02;3.853103713989257812e+02;5.206096172332763672e-01
4.900000000000000000e+01;6.934032440185546875e+02;7.266518096923828125e+02;2.584961814880371094e+02;3.721062126159667969e+02;6.320193409919738770e-01
4.900000000000000000e+01;5.219265289306640625e+02;5.511155548095703125e+02;2.250047721862792969e+02;3.075199584960937500e+02;6.319779753684997559e-01
4.900000000000000000e+01;5.661998291015625000e+02;5.950486450195312500e+02;2.165948753356933594e+02;3.074356040954589844e+02;6.316422820091247559e-01
4.900000000000000000e+01;4.356591796875000000e+02;4.659752197265625000e+02;1.707206726074218750e+02;2.448902664184570312e+02;5.363848209381103516e-01
4.900000000000000000e+01;4.466754913330078125e+01;7.294859619140625000e+02;6.147250556945800781e+01;4.797774124145507812e+02;5.020843744277954102e-01
4.800000000000000000e+01;5.286649475097656250e+02;5.559954528808593750e+02;2.256517467498779297e+02;3.075864944458007812e+02;7.241942286491394043e-01
4.800000000000000000e+01;5.706733703613281250e+02;5.986512451171875000e+02;2.176450309753417969e+02;3.082912673950195312e+02;6.024605035781860352e-01
4.800000000000000000e+01;6.995968322753906250e+02;7.340017089843750000e+02;2.602574443817138672e+02;3.804977416992187500e+02;5.745707154273986816e-01
4.800000000000000000e+01;4.365821685791015625e+02;4.682078704833984375e+02;1.778977146148681641e+02;2.526975803375244141e+02;5.422489047050476074e-01
4.800000000000000000e+01;4.744182586669921875e+01;7.346642761230468750e+02;6.286318588256835938e+01;4.755559158325195312e+02;5.024151206016540527e-01
5.000000000000000000e+01;6.855399627685546875e+02;7.167498321533203125e+02;2.639566783905029297e+02;3.656809616088867188e+02;6.638616919517517090e-01
5.000000000000000000e+01;5.626660766601562500e+02;5.944632568359375000e+02;2.181795845031738281e+02;3.070518035888671875e+02;6.451846361160278320e-01
5.000000000000000000e+01;5.204364624023437500e+02;5.500733642578125000e+02;2.238879089355468750e+02;3.020744132995605469e+02;5.851280689239501953e-01
5.000000000000000000e+01;5.097565155029296875e+02;5.475978240966796875e+02;2.157039871215820312e+02;3.114725303649902344e+02;5.425655841827392578e-01
5.000000000000000000e+01;4.371059417724609375e+01;7.388463134765625000e+02;5.846783065795898438e+01;4.774044685363769531e+02;5.268720984458923340e-01
5.000000000000000000e+01;4.318504028320312500e+02;4.657700500488281250e+02;1.768818740844726562e+02;2.525204086303710938e+02;5.170304775238037109e-01
5.100000000000000000e+01;5.559166259765625000e+02;5.893998413085937500e+02;2.139550666809082031e+02;3.045454788208007812e+02;6.680678725242614746e-01
5.100000000000000000e+01;6.748488922119140625e+02;7.123712310791015625e+02;2.626307830810546875e+02;3.654879455566406250e+02;6.623482108116149902e-01
5.100000000000000000e+01;5.314058074951171875e+02;5.523221282958984375e+02;2.221136684417724609e+02;2.820677776336669922e+02;5.547168254852294922e-01
5.100000000000000000e+01;6.743730926513671875e+02;6.990632171630859375e+02;2.666985054016113281e+02;3.533521385192871094e+02;5.291629433631896973e-01
5.100000000000000000e+01;5.318763427734375000e+02;5.574479370117187500e+02;2.122091503143310547e+02;2.918911170959472656e+02;5.276795029640197754e-01
5.200000000000000000e+01;6.699844207763671875e+02;6.994501190185546875e+02;2.601133346557617188e+02;3.655405426025390625e+02;6.204381585121154785e-01
5.200000000000000000e+01;5.045711517333984375e+02;5.319125518798828125e+02;2.238511734008789062e+02;2.928956794738769531e+02;5.790675878524780273e-01
5.200000000000000000e+01;5.454168090820312500e+02;5.735126037597656250e+02;2.119339599609375000e+02;2.984058723449707031e+02;5.474953055381774902e-01
5.200000000000000000e+01;5.449031066894531250e+01;7.356247100830078125e+02;6.251981163024902344e+01;4.735338134765625000e+02;5.066654682159423828e-01
5.400000000000000000e+01;6.599170989990234375e+02;6.955836639404296875e+02;2.560077781677246094e+02;3.512292366027832031e+02;6.828891038894653320e-01
5.400000000000000000e+01;5.011609954833984375e+02;5.314068145751953125e+02;2.101626033782958984e+02;2.978327980041503906e+02;6.643678545951843262e-01
5.400000000000000000e+01;5.439606628417968750e+02;5.717055358886718750e+02;2.089307270050048828e+02;2.956211814880371094e+02;6.234693527221679688e-01
5.400000000000000000e+01;4.560449981689453125e+01;7.385365905761718750e+02;5.848609542846679688e+01;4.750074577331542969e+02;5.296173095703125000e-01
5.300000000000000000e+01;6.664000396728515625e+02;6.971407928466796875e+02;2.624315872192382812e+02;3.560175933837890625e+02;6.840961575508117676e-01
5.300000000000000000e+01;5.042425689697265625e+02;5.316625213623046875e+02;2.099347229003906250e+02;2.932809219360351562e+02;6.205469965934753418e-01
5.300000000000000000e+01;5.458322296142578125e+02;5.731613616943359375e+02;2.100540618896484375e+02;2.977119483947753906e+02;6.116795539855957031e-01
5.300000000000000000e+01;5.466396331787109375e+01;7.376661071777343750e+02;6.369739151000976562e+01;4.750835380554199219e+02;5.316869616508483887e-01
5.500000000000000000e+01;4.908625946044921875e+02;5.195387420654296875e+02;2.106520271301269531e+02;2.962256355285644531e+02;6.853330135345458984e-01
5.500000000000000000e+01;5.351949920654296875e+02;5.657601470947265625e+02;2.108968505859375000e+02;2.963575057983398438e+02;6.806768774986267090e-01
5.500000000000000000e+01;6.457935333251953125e+02;6.854510650634765625e+02;2.562025966644287109e+02;3.476821975708007812e+02;6.572553515434265137e-01
5.500000000000000000e+01;4.370555877685546875e+01;7.392065734863281250e+02;5.583421897888183594e+01;4.736743698120117188e+02;5.328981280326843262e-01
5.600000000000000000e+01;5.314534606933593750e+02;5.628628234863281250e+02;2.094801635742187500e+02;2.918526992797851562e+02;7.012981176376342773e-01
5.600000000000000000e+01;4.878275756835937500e+02;5.160466003417968750e+02;2.098414421081542969e+02;2.950661659240722656e+02;6.835716962814331055e-01
5.600000000000000000e+01;6.440038146972656250e+02;6.768076171875000000e+02;2.560046882629394531e+02;3.517872734069824219e+02;6.416165828704833984e-01
5.600000000000000000e+01;4.992295074462890625e+01;7.414208679199218750e+02;6.141826057434082031e+01;4.724848937988281250e+02;5.212149620056152344e-01
5.700000000000000000e+01;5.255207061767578125e+02;5.547111053466796875e+02;2.078444023132324219e+02;2.843168334960937500e+02;6.712509989738464355e-01
5.700000000000000000e+01;4.838197631835937500e+02;5.126651916503906250e+02;2.084988784790039062e+02;2.908354339599609375e+02;6.683042049407958984e-01
5.700000000000000000e+01;6.422650451660156250e+02;6.725135192871093750e+02;2.527878913879394531e+02;3.530371742248535156e+02;6.222188472747802734e-01
5.700000000000000000e+01;4.842236938476562500e+02;5.076489257812500000e+02;2.203935699462890625e+02;2.792765121459960938e+02;5.518937706947326660e-01
5.800000000000000000e+01;5.210436401367187500e+02;5.502583007812500000e+02;2.073384304046630859e+02;2.905578231811523438e+02;6.802901029586791992e-01
5.800000000000000000e+01;4.796815795898437500e+02;5.103744506835937500e+02;2.078598003387451172e+02;2.910204849243164062e+02;5.832474231719970703e-01
5.800000000000000000e+01;6.289102478027343750e+02;6.615516357421875000e+02;2.391525878906250000e+02;3.472147293090820312e+02;5.593366622924804688e-01
5.800000000000000000e+01;4.812138061523437500e+02;5.033328552246093750e+02;2.199450531005859375e+02;2.731183662414550781e+02;5.031652450561523438e-01
5.900000000000000000e+01;5.197924346923828125e+02;5.499272003173828125e+02;2.079709854125976562e+02;2.887428817749023438e+02;6.143937706947326660e-01
