2.000000000000000000e+01;4.612831420898437500e+02;4.902637023925781250e+02;2.311087760925292969e+02;3.077896041870117188e+02
2.100000000000000000e+01;3.662127227783203125e+02;3.973072814941406250e+02;1.977740936279296875e+02;2.740200347900390625e+02
2.100000000000000000e+01;6.866961364746093750e+02;7.238002624511718750e+02;2.751508712768554688e+02;3.736428909301757812e+02
2.100000000000000000e+01;7.202402343750000000e+02;7.561024475097656250e+02;2.724403724670410156e+02;3.692906227111816406e+02
2.200000000000000000e+01;3.650051651000976562e+02;3.985575714111328125e+02;1.958322086334228516e+02;2.753191852569580078e+02
2.200000000000000000e+01;6.837581634521484375e+02;7.237527923583984375e+02;2.720356292724609375e+02;3.722875213623046875e+02
2.200000000000000000e+01;7.184806365966796875e+02;7.573731536865234375e+02;2.712154827117919922e+02;3.676851425170898438e+02
2.400000000000000000e+01;3.745840988159179688e+02;4.053108215332031250e+02;1.856552295684814453e+02;2.715837993621826172e+02
2.400000000000000000e+01;6.930548858642578125e+02;7.370933990478515625e+02;2.653955440521240234e+02;3.682008819580078125e+02
2.400000000000000000e+01;6.625152740478515625e+02;7.004249725341796875e+02;2.649828872680664062e+02;3.680944519042968750e+02
2.400000000000000000e+01;4.060197601318359375e+02;4.509727020263671875e+02;1.923024215698242188e+02;2.966105346679687500e+02
2.300000000000000000e+01;3.701600418090820312e+02;4.008755950927734375e+02;1.898177947998046875e+02;2.720844497680664062e+02
2.300000000000000000e+01;6.772613525390625000e+02;7.208755187988281250e+02;2.695947418212890625e+02;3.745967788696289062e+02
2.300000000000000000e+01;7.162568206787109375e+02;7.560983734130859375e+02;2.708282489776611328e+02;3.700555801391601562e+02
2.600000000000000000e+01;3.765125427246093750e+02;4.107254333496093750e+02;1.859443588256835938e+02;2.720728797912597656e+02
2.600000000000000000e+01;4.007278747558593750e+02;4.482129821777343750e+02;1.912992668151855469e+02;2.921618614196777344e+02
2.600000000000000000e+01;6.768554534912109375e+02;7.236986846923828125e+02;2.573564357757568359e+02;3.625371551513671875e+02
2.500000000000000000e+01;3.788146362304687500e+02;4.092241516113281250e+02;1.873861083984375000e+02;2.674243240356445312e+02
2.500000000000000000e+01;6.893145904541015625e+02;7.320637664794921875e+02;2.612865371704101562e+02;3.655931396484375000e+02
2.500000000000000000e+01;4.045604095458984375e+02;4.497472686767578125e+02;1.920966510772705078e+02;2.920506248474121094e+02
2.500000000000000000e+01;6.583312683105468750e+02;6.964782714843750000e+02;2.634628944396972656e+02;3.641637840270996094e+02
4.000000000000000000e+00;4.959693145751953125e+02;5.178251495361328125e+02;1.692453117370605469e+02;2.336821861267089844e+02
4.000000000000000000e+00;2.811494522094726562e+02;3.108477401733398438e+02;2.154112358093261719e+02;3.029188499450683594e+02
4.000000000000000000e+00;6.146977386474609375e+02;6.533473663330078125e+02;2.396952438354492188e+02;3.261591911315917969e+02
2.700000000000000000e+01;3.762592849731445312e+02;4.111701965332031250e+02;1.854884605407714844e+02;2.755652618408203125e+02
2.700000000000000000e+01;6.804671630859375000e+02;7.177936706542968750e+02;2.590942153930664062e+02;3.607433624267578125e+02
2.700000000000000000e+01;4.055177764892578125e+02;4.496480255126953125e+02;1.940305538177490234e+02;2.924766883850097656e+02
2.900000000000000000e+01;3.801181411743164062e+02;4.175213928222656250e+02;1.835755348205566406e+02;2.759635505676269531e+02
2.900000000000000000e+01;6.472661132812500000e+02;6.857992858886718750e+02;2.524623184204101562e+02;3.586360473632812500e+02
3.000000000000000000e+01;3.805052490234375000e+02;4.203418579101562500e+02;1.841842975616455078e+02;2.765766048431396484e+02
3.000000000000000000e+01;6.553265075683593750e+02;6.914275817871093750e+02;2.537920932769775391e+02;3.530131072998046875e+02
2.800000000000000000e+01;3.774374084472656250e+02;4.161373901367187500e+02;1.851431121826171875e+02;2.754328079223632812e+02
2.800000000000000000e+01;6.794384765625000000e+02;7.175895080566406250e+02;2.602349395751953125e+02;3.593006515502929688e+02
3.100000000000000000e+01;3.801535491943359375e+02;4.178195343017578125e+02;1.837593326568603516e+02;2.732141017913818359e+02
3.100000000000000000e+01;6.598818511962890625e+02;6.971279754638671875e+02;2.531331710815429688e+02;3.472788619995117188e+02
3.100000000000000000e+01;6.291681518554687500e+02;6.637100830078125000e+02;2.564907646179199219e+02;3.460708122253417969e+02
3.200000000000000000e+01;3.812962188720703125e+02;4.183861541748046875e+02;1.843537788391113281e+02;2.717598724365234375e+02
3.200000000000000000e+01;6.468199310302734375e+02;6.897773895263671875e+02;2.540417919158935547e+02;3.469137039184570312e+02
3.200000000000000000e+01;6.224681396484375000e+02;6.621131286621093750e+02;2.557808761596679688e+02;3.416282501220703125e+02
3.300000000000000000e+01;3.819581222534179688e+02;4.209635925292968750e+02;1.815032901763916016e+02;2.743359775543212891e+02
3.300000000000000000e+01;6.284958343505859375e+02;6.769805145263671875e+02;2.505734424591064453e+02;3.456687812805175781e+02
3.300000000000000000e+01;6.188418273925781250e+02;6.566511840820312500e+02;2.547883987426757812e+02;3.401012878417968750e+02
3.400000000000000000e+01;3.869935913085937500e+02;4.201441955566406250e+02;1.860641098022460938e+02;2.681207199096679688e+02
3.400000000000000000e+01;6.303208923339843750e+02;6.727268371582031250e+02;2.446905384063720703e+02;3.446471900939941406e+02
3.400000000000000000e+01;6.128435668945312500e+02;6.513330688476562500e+02;2.479279346466064453e+02;3.412953643798828125e+02
3.500000000000000000e+01;3.866983795166015625e+02;4.218571014404296875e+02;1.831178512573242188e+02;2.702506256103515625e+02
3.500000000000000000e+01;6.106750488281250000e+02;6.483966064453125000e+02;2.448423900604248047e+02;3.380081176757812500e+02
3.500000000000000000e+01;3.987746887207031250e+02;4.382409667968750000e+02;1.893751487731933594e+02;2.738002395629882812e+02
3.500000000000000000e+01;6.295061645507812500e+02;6.712659301757812500e+02;2.468081874847412109e+02;3.400819244384765625e+02
3.600000000000000000e+01;6.113092346191406250e+02;6.584654846191406250e+02;2.434912433624267578e+02;3.372279510498046875e+02
3.600000000000000000e+01;3.880440673828125000e+02;4.190172729492187500e+02;1.827755069732666016e+02;2.692319355010986328e+02
3.700000000000000000e+01;3.838439712524414062e+02;4.155957183837890625e+02;1.817933635711669922e+02;2.662850933074951172e+02
3.700000000000000000e+01;6.126399536132812500e+02;6.576368408203125000e+02;2.429548702239990234e+02;3.349276885986328125e+02
3.700000000000000000e+01;4.088510742187500000e+02;4.434440002441406250e+02;1.901604652404785156e+02;2.730959472656250000e+02
3.800000000000000000e+01;6.111648559570312500e+02;6.514510803222656250e+02;2.409339008331298828e+02;3.340855865478515625e+02
3.800000000000000000e+01;3.816908569335937500e+02;4.150895690917968750e+02;1.830866947174072266e+02;2.643557910919189453e+02
3.800000000000000000e+01;4.087039031982421875e+02;4.458362274169921875e+02;1.924036331176757812e+02;2.703715438842773438e+02
3.900000000000000000e+01;6.023342285156250000e+02;6.394596862792968750e+02;2.392640819549560547e+02;3.293538093566894531e+02
3.900000000000000000e+01;3.821687393188476562e+02;4.117703704833984375e+02;1.836417446136474609e+02;2.630915393829345703e+02
3.900000000000000000e+01;5.885693206787109375e+02;6.123911590576171875e+02;2.433296928405761719e+02;3.257773818969726562e+02
3.900000000000000000e+01;4.118230590820312500e+02;4.496655578613281250e+02;1.935003433227539062e+02;2.654987640380859375e+02
4.000000000000000000e+01;3.842648620605468750e+02;4.142063598632812500e+02;1.842572364807128906e+02;2.625666847229003906e+02
4.000000000000000000e+01;5.969967498779296875e+02;6.364277801513671875e+02;2.338043403625488281e+02;3.300607795715332031e+02
4.000000000000000000e+01;5.782833709716796875e+02;6.045883941650390625e+02;2.392002754211425781e+02;3.283451957702636719e+02
4.000000000000000000e+01;4.165421905517578125e+02;4.509559478759765625e+02;1.902657623291015625e+02;2.674118614196777344e+02
4.100000000000000000e+01;3.854942779541015625e+02;4.147902374267578125e+02;1.813213806152343750e+02;2.616707839965820312e+02
4.100000000000000000e+01;5.717720947265625000e+02;6.008241577148437500e+02;2.391245727539062500e+02;3.247504348754882812e+02
4.100000000000000000e+01;4.199371490478515625e+02;4.502172088623046875e+02;1.880706081390380859e+02;2.665862903594970703e+02
4.100000000000000000e+01;5.960292663574218750e+02;6.359787597656250000e+02;2.297117614746093750e+02;3.291193199157714844e+02
4.300000000000000000e+01;3.840066375732421875e+02;4.125154266357421875e+02;1.784057807922363281e+02;2.597879333496093750e+02
4.300000000000000000e+01;5.675669860839843750e+02;6.034470520019531250e+02;2.290015640258789062e+02;3.155330429077148438e+02
4.300000000000000000e+01;4.306461181640625000e+02;4.629570007324218750e+02;1.847439823150634766e+02;2.658137454986572266e+02
4.300000000000000000e+01;7.347132568359375000e+02;7.680000000000000000e+02;2.784127979278564453e+02;3.978950042724609375e+02
4.300000000000000000e+01;4.187458648681640625e+02;4.510541839599609375e+02;1.899797744750976562e+02;2.591611976623535156e+02
4.200000000000000000e+01;3.863378448486328125e+02;4.137801361083984375e+02;1.802294769287109375e+02;2.603540039062500000e+02
4.200000000000000000e+01;5.673500976562500000e+02;6.045736083984375000e+02;2.358611183166503906e+02;3.241458778381347656e+02
4.200000000000000000e+01;4.214542236328125000e+02;4.487388610839843750e+02;1.899953956604003906e+02;2.611397323608398438e+02
4.500000000000000000e+01;4.323078002929687500e+02;4.671528625488281250e+02;1.823668842315673828e+02;2.651546344757080078e+02
4.500000000000000000e+01;3.813652725219726562e+02;4.148229217529296875e+02;1.815491065979003906e+02;2.624334068298339844e+02
4.500000000000000000e+01;5.789993133544921875e+02;6.144996185302734375e+02;2.278292198181152344e+02;3.147583351135253906e+02
4.500000000000000000e+01;5.469463348388671875e+02;5.745209197998046875e+02;2.310598697662353516e+02;3.105455245971679688e+02
4.500000000000000000e+01;7.117910614013671875e+02;7.561216278076171875e+02;2.765201969146728516e+02;3.831645698547363281e+02
4.400000000000000000e+01;4.329104919433593750e+02;4.675710754394531250e+02;1.830465431213378906e+02;2.659058761596679688e+02
4.400000000000000000e+01;3.828686141967773438e+02;4.145251922607421875e+02;1.788668632507324219e+02;2.612129631042480469e+02
4.400000000000000000e+01;5.809034729003906250e+02;6.119334411621093750e+02;2.269630336761474609e+02;3.174948234558105469e+02
4.400000000000000000e+01;5.491110076904296875e+02;5.774579315185546875e+02;2.274187602996826172e+02;3.169271736145019531e+02
4.400000000000000000e+01;7.206671447753906250e+02;7.624501647949218750e+02;2.776760272979736328e+02;3.858336296081542969e+02
4.600000000000000000e+01;4.334913940429687500e+02;4.680976867675781250e+02;1.778978691101074219e+02;2.622752723693847656e+02
4.600000000000000000e+01;3.791159133911132812e+02;4.127508544921875000e+02;1.820809993743896484e+02;2.623595752716064453e+02
4.600000000000000000e+01;5.767945861816406250e+02;6.148280639648437500e+02;2.256190452575683594e+02;3.175874176025390625e+02
4.600000000000000000e+01;5.402249908447265625e+02;5.708338165283203125e+02;2.277079582214355469e+02;3.150759429931640625e+02
4.800000000000000000e+01;5.657356109619140625e+02;5.959567108154296875e+02;2.185609474182128906e+02;3.098748779296875000e+02
4.800000000000000000e+01;3.813116226196289062e+02;4.092238769531250000e+02;1.795558261871337891e+02;2.597847919464111328e+02
4.800000000000000000e+01;5.255549468994140625e+02;5.587611236572265625e+02;2.260658626556396484e+02;3.072529563903808594e+02
4.800000000000000000e+01;4.409263000488281250e+02;4.678984680175781250e+02;1.823730640411376953e+02;2.516533641815185547e+02
4.800000000000000000e+01;6.957530364990234375e+02;7.314728851318359375e+02;2.672060222625732422e+02;3.759743957519531250e+02
4.700000000000000000e+01;5.342037048339843750e+02;5.603729553222656250e+02;2.270959854125976562e+02;3.092118530273437500e+02
4.700000000000000000e+01;5.780578765869140625e+02;6.113940582275390625e+02;2.242377719879150391e+02;3.108416061401367188e+02
4.700000000000000000e+01;3.802116394042968750e+02;4.108784179687500000e+02;1.809354858398437500e+02;2.612755165100097656e+02
4.700000000000000000e+01;4.354617462158203125e+02;4.676651458740234375e+02;1.794364700317382812e+02;2.556157379150390625e+02
4.700000000000000000e+01;7.009823455810546875e+02;7.447952728271484375e+02;2.779806232452392578e+02;3.803092918395996094e+02
4.900000000000000000e+01;5.632152557373046875e+02;5.947334747314453125e+02;2.185573768615722656e+02;3.105766296386718750e+02
4.900000000000000000e+01;3.797249221801757812e+02;4.082905426025390625e+02;1.803495197296142578e+02;2.602693920135498047e+02
4.900000000000000000e+01;5.179234771728515625e+02;5.563992462158203125e+02;2.245663833618164062e+02;3.058770561218261719e+02
4.900000000000000000e+01;6.891339569091796875e+02;7.209546661376953125e+02;2.637631816864013672e+02;3.736216392517089844e+02
4.900000000000000000e+01;4.364970703125000000e+02;4.673677368164062500e+02;1.809408245086669922e+02;2.515782794952392578e+02
5.000000000000000000e+01;3.782778625488281250e+02;4.069788208007812500e+02;1.803756465911865234e+02;2.608714771270751953e+02
5.000000000000000000e+01;5.616235656738281250e+02;5.950592651367187500e+02;2.196190338134765625e+02;3.097711944580078125e+02
5.000000000000000000e+01;5.133727111816406250e+02;5.540270690917968750e+02;2.257921142578125000e+02;3.073554725646972656e+02
5.100000000000000000e+01;3.767054672241210938e+02;4.064808654785156250e+02;1.816864013671875000e+02;2.593306617736816406e+02
5.100000000000000000e+01;5.442881469726562500e+02;5.802885131835937500e+02;2.175613288879394531e+02;3.050021324157714844e+02
5.100000000000000000e+01;5.061754760742187500e+02;5.386529846191406250e+02;2.206405563354492188e+02;3.006476669311523438e+02
5.200000000000000000e+01;5.451936950683593750e+02;5.754711914062500000e+02;2.145765495300292969e+02;3.024425239562988281e+02
5.200000000000000000e+01;3.770846328735351562e+02;4.050092010498046875e+02;1.821671905517578125e+02;2.576802062988281250e+02
5.200000000000000000e+01;5.061223754882812500e+02;5.353835449218750000e+02;2.189836292266845703e+02;3.010237770080566406e+02
5.300000000000000000e+01;5.025059051513671875e+02;5.307946014404296875e+02;2.167432250976562500e+02;3.019482421875000000e+02
5.300000000000000000e+01;5.440663146972656250e+02;5.737774658203125000e+02;2.154737720489501953e+02;3.015736770629882812e+02
5.300000000000000000e+01;3.788411636352539062e+02;4.052545166015625000e+02;1.821340942382812500e+02;2.573267211914062500e+02
5.300000000000000000e+01;6.592765502929687500e+02;6.992794189453125000e+02;2.560150566101074219e+02;3.624387245178222656e+02
5.400000000000000000e+01;3.795553894042968750e+02;4.042575073242187500e+02;1.818740615844726562e+02;2.593008613586425781e+02
5.400000000000000000e+01;4.982568054199218750e+02;5.248184509277343750e+02;2.159130363464355469e+02;3.008409576416015625e+02
5.400000000000000000e+01;5.431719818115234375e+02;5.725435638427734375e+02;2.161814975738525391e+02;3.001233100891113281e+02
5.400000000000000000e+01;6.543056945800781250e+02;6.934084167480468750e+02;2.524545936584472656e+02;3.574632225036621094e+02
5.500000000000000000e+01;4.879329071044921875e+02;5.152474822998046875e+02;2.150728740692138672e+02;3.005578536987304688e+02
5.500000000000000000e+01;3.783888244628906250e+02;4.008946838378906250e+02;1.812046680450439453e+02;2.569455127716064453e+02
5.500000000000000000e+01;5.345610351562500000e+02;5.661260375976562500e+02;2.145797939300537109e+02;3.003971786499023438e+02
5.500000000000000000e+01;6.428539581298828125e+02;6.837407684326171875e+02;2.492903251647949219e+02;3.621142158508300781e+02
5.600000000000000000e+01;3.787336578369140625e+02;4.013160552978515625e+02;1.814419212341308594e+02;2.567947769165039062e+02
5.600000000000000000e+01;4.846825103759765625e+02;5.140422821044921875e+02;2.133393173217773438e+02;2.988535308837890625e+02
5.600000000000000000e+01;5.253391113281250000e+02;5.561520080566406250e+02;2.114796409606933594e+02;2.965500755310058594e+02
5.600000000000000000e+01;6.380643768310546875e+02;6.814266815185546875e+02;2.479492721557617188e+02;3.618652725219726562e+02
5.700000000000000000e+01;3.804384155273437500e+02;4.047058410644531250e+02;1.813110637664794922e+02;2.586955661773681641e+02
5.700000000000000000e+01;4.847113037109375000e+02;5.145841369628906250e+02;2.122476024627685547e+02;2.973792343139648438e+02
5.700000000000000000e+01;5.234032287597656250e+02;5.515079040527343750e+02;2.117544193267822266e+02;2.905838127136230469e+02
5.700000000000000000e+01;6.348267974853515625e+02;6.724080963134765625e+02;2.423929710388183594e+02;3.596091270446777344e+02
5.900000000000000000e+01;3.812240982055664062e+02;4.105518035888671875e+02;1.816448936462402344e+02;2.605155029296875000e+02
5.900000000000000000e+01;4.875368957519531250e+02;5.181579895019531250e+02;2.144011802673339844e+02;2.895838508605957031e+02
5.900000000000000000e+01;6.258824615478515625e+02;6.619729156494140625e+02;2.420509357452392578e+02;3.443548507690429688e+02
5.900000000000000000e+01;5.147253112792968750e+02;5.476732177734375000e+02;2.160603218078613281e+02;2.926119575500488281e+02
5.800000000000000000e+01;4.834726409912109375e+02;5.128004608154296875e+02;2.124274177551269531e+02;2.936501655578613281e+02
5.800000000000000000e+01;5.191302795410156250e+02;5.505660095214843750e+02;2.117746067047119141e+02;2.924400215148925781e+02
5.800000000000000000e+01;3.828186264038085938e+02;4.145047302246093750e+02;1.794097938537597656e+02;2.595639495849609375e+02
5.800000000000000000e+01;6.325199432373046875e+02;6.634543304443359375e+02;2.412658081054687500e+02;3.438294296264648438e+02
6.000000000000000000e+01;4.966268005371093750e+02;5.248458251953125000e+02;2.149337425231933594e+02;2.872424583435058594e+02
6.000000000000000000e+01;3.789366989135742188e+02;4.063390045166015625e+02;1.829418468475341797e+02;2.557995700836181641e+02
6.000000000000000000e+01;6.228480834960937500e+02;6.598834533691406250e+02;2.430857620239257812e+02;3.436736984252929688e+02
6.000000000000000000e+01;4.737157745361328125e+02;4.988089141845703125e+02;2.167089271545410156e+02;2.891902313232421875e+02
6.100000000000000000e+01;4.978759460449218750e+02;5.292227783203125000e+02;2.083295001983642578e+02;2.838023471832275391e+02
6.100000000000000000e+01;6.186009979248046875e+02;6.563169708251953125e+02;2.388888473510742188e+02;3.401270370483398438e+02
6.100000000000000000e+01;3.785699386596679688e+02;3.998246612548828125e+02;1.819440135955810547e+02;2.564815120697021484e+02
6.100000000000000000e+01;4.692979888916015625e+02;4.972200164794921875e+02;2.070868606567382812e+02;2.895996437072753906e+02
6.200000000000000000e+01;3.762298049926757812e+02;4.011443023681640625e+02;1.810757160186767578e+02;2.550794162750244141e+02
6.200000000000000000e+01;4.919591674804687500e+02;5.223702392578125000e+02;2.124976615905761719e+02;2.811475181579589844e+02
6.200000000000000000e+01;6.134563293457031250e+02;6.528743591308593750e+02;2.325823345184326172e+02;3.375392417907714844e+02
6.200000000000000000e+01;4.693261871337890625e+02;4.939153289794921875e+02;2.132679920196533203e+02;2.822264957427978516e+02
6.300000000000000000e+01;3.709100875854492188e+02;4.025019378662109375e+02;1.815822372436523438e+02;2.569889602661132812e+02
6.300000000000000000e+01;4.938544464111328125e+02;5.213720855712890625e+02;2.106005630493164062e+02;2.817638511657714844e+02
6.300000000000000000e+01;4.679460296630859375e+02;4.908907928466796875e+02;2.113364753723144531e+02;2.840221595764160156e+02
6.300000000000000000e+01;3.496775665283203125e+02;3.737068176269531250e+02;1.720208530426025391e+02;2.323376140594482422e+02
6.400000000000000000e+01;3.693314437866210938e+02;4.063316345214843750e+02;1.791053009033203125e+02;2.583369827270507812e+02
6.400000000000000000e+01;3.405198211669921875e+02;3.666399536132812500e+02;1.723817367553710938e+02;2.361270561218261719e+02
6.400000000000000000e+01;4.921486358642578125e+02;5.190433502197265625e+02;2.091034183502197266e+02;2.818491840362548828e+02
6.400000000000000000e+01;6.065661163330078125e+02;6.420547027587890625e+02;2.266915512084960938e+02;3.315869865417480469e+02
6.400000000000000000e+01;4.646932525634765625e+02;4.892629852294921875e+02;2.076452751159667969e+02;2.836506156921386719e+02
6.600000000000000000e+01;4.538784942626953125e+02;4.806937408447265625e+02;1.966527328491210938e+02;2.753300170898437500e+02
6.600000000000000000e+01;3.757404327392578125e+02;4.047974395751953125e+02;1.858031158447265625e+02;2.621892013549804688e+02
6.600000000000000000e+01;4.856803436279296875e+02;5.147147369384765625e+02;1.989242248535156250e+02;2.758102569580078125e+02
6.600000000000000000e+01;3.287630538940429688e+02;3.521648025512695312e+02;1.726781959533691406e+02;2.374114952087402344e+02
6.600000000000000000e+01;6.023906707763671875e+02;6.376349945068359375e+02;2.198814353942871094e+02;3.260682792663574219e+02
6.700000000000000000e+01;4.532968139648437500e+02;4.811259155273437500e+02;1.951614761352539062e+02;2.736588592529296875e+02
6.700000000000000000e+01;3.744002151489257812e+02;4.059486236572265625e+02;1.845590858459472656e+02;2.640054130554199219e+02
6.700000000000000000e+01;4.829303283691406250e+02;5.115741577148437500e+02;1.991350421905517578e+02;2.732308902740478516e+02
